item,url,artist,discount_price,price,is_sold_out,ds,vendor,is_autograph,avg_review_value,number_of_questions,number_of_reviews,presale
켄 (KEN) - 1st MINI ALBUM [인사] - Album ( with unfolded poster ),https://www.kpopstoreinusa.com/products/%EC%BC%84-ken-1st-mini-album-%EC%9D%B8%EC%82%AC,,,22.99,False,2022-11-14,kpopstoreinusa,,,,,False
레드스퀘어 (REDSQUARE) - 1st Single Album [PREQUEL] - Album ( with unfolded poster ),https://www.kpopstoreinusa.com/products/%EB%A0%88%EB%93%9C%EC%8A%A4%ED%80%98%EC%96%B4-redsquare-1st-single-album-prequel,,,21.99,False,2022-11-14,kpopstoreinusa,,,,,False
OnlyOneOf (온리원오브) - Produced by [ ] Part 1 [SET] - 2 ALBUMS + 2 UNFOLDED POSTERS SET,https://www.kpopstoreinusa.com/products/onlyoneof-%EC%98%A8%EB%A6%AC%EC%9B%90%EC%98%A4%EB%B8%8C-produced-by-part-1-set,,,39.99,True,2022-11-14,kpopstoreinusa,,,,,False
PARK JIHOON - 3rd mini album [The W] - Noir ver. ( with unfolded poster ),https://www.kpopstoreinusa.com/products/park-jihoon-3rd-mini-album-the-w,,,24.99,False,2022-11-14,kpopstoreinusa,,,,,False
임팩트 (IMFACT) - 1st mini album [L.L] - Album ( with unfolded poster ),https://www.kpopstoreinusa.com/products/%EC%9E%84%ED%8C%A9%ED%8A%B8-imfact-1st-mini-album-l-l,,,23.99,False,2022-11-14,kpopstoreinusa,,,,,False
[EXO] 백현 (BAEKHYUN) - DELIGHT (2ND MINI ALBUM) (SET) - 3 ALBUMS SET,https://www.kpopstoreinusa.com/products/exo-%EB%B0%B1%ED%98%84-baekhyun-delight-2nd-mini-album-set,,,57.99,True,2022-11-14,kpopstoreinusa,,,,,False
문종업 (MOON JONGUP) - HEADACHE (1ST SINGLE ALBUM) - Album ( No poster ),https://www.kpopstoreinusa.com/products/%EB%AC%B8%EC%A2%85%EC%97%85-moon-jongup-headache-1st-single-album,,,17.99,False,2022-11-14,kpopstoreinusa,,,,,False
(MONSTA X) - MINI [FANTASIA X] KIT ALBUM,https://www.kpopstoreinusa.com/products/monsta-x-mini-fantasia-x-kit-album,,,29.99,False,2022-11-14,kpopstoreinusa,,,,,False
뉴이스트 (Nu`est) - 8th mini album [The Nocturne] - NO.4 VER. ( WITH UNFOLDED POSTER ),https://www.kpopstoreinusa.com/products/%EB%89%B4%EC%9D%B4%EC%8A%A4%ED%8A%B8-nu-est-8th-mini-album-the-nocturne,,,24.99,False,2022-11-14,kpopstoreinusa,,,,,False
펜타곤 (PENTAGON) - 3rd mini album [CEREMONY] silver - PENTAGON,https://www.kpopstoreinusa.com/products/%ED%8E%9C%ED%83%80%EA%B3%A4-pentagon-3rd-mini-album-ceremony-silver,,,18.99,False,2022-11-14,kpopstoreinusa,,,,,False
NCT DREAM - RELOAD (SET) - A+B SET (NO POSTER),https://www.kpopstoreinusa.com/products/nct-dream-reload-set,,,44.99,False,2022-11-14,kpopstoreinusa,,,,,False
느와르 (NOIR) - 4th mini album [Up the sky : 飛] - NOIR,https://www.kpopstoreinusa.com/products/%EB%8A%90%EC%99%80%EB%A5%B4-noir-4th-mini-album-up-the-sky-%E9%A3%9B,,,17.99,False,2022-11-14,kpopstoreinusa,,,,,False
에스에프나인 (SF9) - FIRST COLLECTION (Golden Rated Ver.) (HWIYOUNG) | AUTOGRAPHED ALBUM,https://www.kpopstoreinusa.com/products/%EC%97%90%EC%8A%A4%EC%97%90%ED%94%84%EB%82%98%EC%9D%B8-sf9-first-collection-golden-rated-ver-hwiyoung-autographed-album,,,49.99,False,2022-11-14,kpopstoreinusa,,,,,False
몬스타엑스 (MONSTA X) - mini album [FANTASIA X] [SET] - 4 ALBUMS + 4 UNFOLDED POSTER,https://www.kpopstoreinusa.com/products/%EB%AA%AC%EC%8A%A4%ED%83%80%EC%97%91%EC%8A%A4-monsta-x-mini-album-fantasia-x-set,,,85.99,False,2022-11-14,kpopstoreinusa,,,,,False
몬스타엑스 (MONSTA X) - mini album [FANTASIA X] - VER 1,https://www.kpopstoreinusa.com/products/%EB%AA%AC%EC%8A%A4%ED%83%80%EC%97%91%EC%8A%A4-monsta-x-mini-album-fantasia-x,,,16.99,False,2022-11-14,kpopstoreinusa,,,,,False
수퍼비 SuperBee - 3집 [RAP LEGEND 2] - Album ( no poster ),https://www.kpopstoreinusa.com/products/%EC%88%98%ED%8D%BC%EB%B9%84-superbee-3%EC%A7%91-rap-legend-2,,,18.99,False,2022-11-14,kpopstoreinusa,,,,,False
"폴킴 PAUL KIM - HEART, TWO 2집 [마음, 둘] - Album ( no poster )",https://www.kpopstoreinusa.com/products/%ED%8F%B4%ED%82%B4-paul-kim-heart-two-2%EC%A7%91-%EB%A7%88%EC%9D%8C-%EB%91%98,,,21.99,False,2022-11-14,kpopstoreinusa,,,,,False
"H&D (한결,도현) - SOULMATE (1ST 미니앨범) - mate ver. ( no poster )",https://www.kpopstoreinusa.com/products/h-d-%ED%95%9C%EA%B2%B0-%EB%8F%84%ED%98%84-soulmate-1st-%EB%AF%B8%EB%8B%88%EC%95%A8%EB%B2%94,,,22.99,False,2022-11-14,kpopstoreinusa,,,,,False
AB6IX (에이비식스) - AB6IX 1ST WORLD TOUR [6IXENSE] IN SEOUL DVD (2 DISC) - AB6IX DVD WITH UNFOLDED POSTERS,https://www.kpopstoreinusa.com/products/ab6ix-%EC%97%90%EC%9D%B4%EB%B9%84%EC%8B%9D%EC%8A%A4-ab6ix-1st-world-tour-6ixense-in-seoul-dvd-2-disc,,,55.99,False,2022-11-14,kpopstoreinusa,,,,,False
양요섭 (Highlight) [YANG YEOSEOB] - (白)[White] (B Ver.) Autographed Album,https://www.kpopstoreinusa.com/products/%EC%96%91%EC%9A%94%EC%84%AD-highlight-yang-yeoseob-%E7%99%BDwhite-b-ver-autographed-album,,,49.99,False,2022-11-14,kpopstoreinusa,,,,,False
"ONF - Autographed Album "" GO LIVE: 4TH MINI ALBUM "" (ONLINE ONLY) - ONF",https://www.kpopstoreinusa.com/products/onf-autographed-album-go-live-4th-mini-album-online-only,,,42.99,True,2022-11-14,kpopstoreinusa,,,,,False
"IN2IT - Autographed Album "" PUZZLE: 3RD SINGLE KIHNO ALBUM"" (ONLINE ONLY) - Blue ver",https://www.kpopstoreinusa.com/products/in2it-autographed-album-puzzle-3rd-single-kihno-album-online-only,,,39.99,True,2022-11-14,kpopstoreinusa,,,,,False
"KIM JAEHWAN - Autographed Album "" MOMENT: 2ND MINI ALBUM "" (ONLINE ONLY) - Black ver",https://www.kpopstoreinusa.com/products/kim-jaehwan-autographed-album-moment-2nd-mini-album-online-only,,,44.99,False,2022-11-14,kpopstoreinusa,,,,,False
아스트로 (ASTRO) - 3rd mini album [Autumn story] random ver. - ASTRO,https://www.kpopstoreinusa.com/products/%EC%95%84%EC%8A%A4%ED%8A%B8%EB%A1%9C-astro-3rd-mini-album-autumn-story-random-ver,,,16.99,True,2022-11-14,kpopstoreinusa,,,,,False
(IKON) - iKON : KONY’S WINTERTIME [LIMITED EDITION] - IKON,https://www.kpopstoreinusa.com/products/ikon-ikon-kony-s-wintertime-limited-edition,,,49.99,False,2022-11-14,kpopstoreinusa,,,,,False
인투잇 (IN2IT) - SNAPSHOT (random ver.) - Album ( No poster ),https://www.kpopstoreinusa.com/products/%EC%9D%B8%ED%88%AC%EC%9E%87-in2it-snapshot-random-ver,,,18.99,False,2022-11-14,kpopstoreinusa,,,,,False
CRAVITY (크래비티) - CRAVITY SEASON1. [HIDEOUT: REMEMBER WHO WE ARE] - ver.1,https://www.kpopstoreinusa.com/products/cravity-%ED%81%AC%EB%9E%98%EB%B9%84%ED%8B%B0-cravity-season1-hideout-remember-who-we-are,,,18.99,True,2022-11-14,kpopstoreinusa,,,,,False
(CODE KUNST) - 4집 [PEOPLE],https://www.kpopstoreinusa.com/products/code-kunst-4%EC%A7%91-people,,,22.99,False,2022-11-14,kpopstoreinusa,,,,,False
SUPER SHOW 8 : INFINITE TIME - Album ( No poster ),https://www.kpopstoreinusa.com/products/super-show-8-infinite-time,,,35.99,False,2022-11-14,kpopstoreinusa,,,,,False
강다니엘 (KANG DANIEL) - mini album [CYAN] - version a ( with unfolded poster ),https://www.kpopstoreinusa.com/products/%EA%B0%95%EB%8B%A4%EB%8B%88%EC%97%98-kang-daniel-mini-album-cyan,,,23.99,True,2022-11-14,kpopstoreinusa,,,,,False
MY.ST (마이스트) - THE GLOW : EDEN 1ST MINI ALBUM - Album ( No poster ),https://www.kpopstoreinusa.com/products/my-st-%EB%A7%88%EC%9D%B4%EC%8A%A4%ED%8A%B8-the-glow-eden-1st-mini-album,,,18.99,False,2022-11-14,kpopstoreinusa,,,,,False
티오오 (TOO) - REASON FOR BEING 1ST MINI ALBUM - (dysTOOpia Ver.),https://www.kpopstoreinusa.com/products/%ED%8B%B0%EC%98%A4%EC%98%A4-too-reason-for-being-1st-mini-album,,,18.99,True,2022-11-14,kpopstoreinusa,,,,,False
CHANG MIN (창민) - CHOCOLATE 1ST MINI ALBUM (1ST 미니앨범) - GOLD VER.,https://www.kpopstoreinusa.com/products/chang-min-%EC%B0%BD%EB%AF%BC-chocolate-1st-mini-album-1st-%EB%AF%B8%EB%8B%88%EC%95%A8%EB%B2%94,,,18.99,True,2022-11-14,kpopstoreinusa,,,,,False
위너 (WINNER) - 3RD ALBUM [Remember] (YOU + US VER.) - you ver (white) / Album ( No poster ),https://www.kpopstoreinusa.com/products/%EC%9C%84%EB%84%88-winner-3rd-album-remember-you-us-ver,,,21.99,False,2022-11-14,kpopstoreinusa,,,,,False
옹성우 (ONG SEONGWU) - LAYERS (1ST MINI ALBUM) (BLACK + WHITE VERSIONS) [PREORDER] - white ver / Album ( No poster ),https://www.kpopstoreinusa.com/products/%EC%98%B9%EC%84%B1%EC%9A%B0-ong-seongwu-layers-1st-mini-album-black-white-versions-preorder,,,16.99,True,2022-11-14,kpopstoreinusa,,,,,False
이태원 클라쓰 O.S.T (ITAEWON CLASS OST) - JTBC 금토드라마 - Album ( No poster ),https://www.kpopstoreinusa.com/products/%EC%9D%B4%ED%83%9C%EC%9B%90-%ED%81%B4%EB%9D%BC%EC%93%B0-o-s-t-itaewon-class-ost-jtbc-%EA%B8%88%ED%86%A0%EB%93%9C%EB%9D%BC%EB%A7%88,,,35.99,True,2022-11-14,kpopstoreinusa,,,,,False
NCT 127(엔시티 127) - 2nd album [NCT #127 Neo Zone] (T ver.) [Reprinted] release on 2-22 - Album ( No poster ),https://www.kpopstoreinusa.com/products/nct-127%EC%97%94%EC%8B%9C%ED%8B%B0-127-2nd-album-nct-127-neo-zone-t-ver-reprinted-release-on-2-22,,,25.99,False,2022-11-14,kpopstoreinusa,,,,,False
라비 (RAVI) - 1ST ALBUM [EL DORADO] - Album ( No poster ),https://www.kpopstoreinusa.com/products/%EB%9D%BC%EB%B9%84-ravi-1st-album-el-dorado,,,19.99,False,2022-11-14,kpopstoreinusa,,,,,False
빅톤 (VICTON) - 6th mini album [Continuous] - BLUE VER. ( NO POSTER ),https://www.kpopstoreinusa.com/products/%EB%B9%85%ED%86%A4-victon-6th-mini-album-continuous,,,17.99,True,2022-11-14,kpopstoreinusa,,,,,False
NCT 127(엔시티 127) - 2nd album [NCT #127 Neo Zone] - C ver. ( No poster ),https://www.kpopstoreinusa.com/products/nct-127%EC%97%94%EC%8B%9C%ED%8B%B0-127-2nd-album-nct-127-neo-zone,,,21.99,False,2022-11-14,kpopstoreinusa,,,,,False
NU'EST - HELLO (2ND MINI ALBUM) - Album ( No poster ),https://www.kpopstoreinusa.com/products/nuest-hello-2nd-mini-album,,,19.99,False,2022-11-14,kpopstoreinusa,,,,,False
(MONSTA X) - 1ST ALBUM REPACKAGE [SHINE FOREVER] - SHINE FOREVER VER.,https://www.kpopstoreinusa.com/products/monsta-x-1st-album-repackage-shine-forever,,,25.99,False,2022-11-14,kpopstoreinusa,,,,,False
스펙트럼 (SPECTRUM) - TIMELESS MOMENT - Album ( No poster ),https://www.kpopstoreinusa.com/products/%EC%8A%A4%ED%8E%99%ED%8A%B8%EB%9F%BC-spectrum-timeless-moment,,,19.99,False,2022-11-14,kpopstoreinusa,,,,,False
LONGGUO & SHIHYUN (1ST MINI ALBUM) - the.the.the,https://www.kpopstoreinusa.com/products/longguo-shihyun-1st-mini-album-the-the-the,,,19.99,False,2022-11-14,kpopstoreinusa,,,,,False
(D-CRUNCH) - M0527 (2ND MINI ALBUM) RANDOM VER.,https://www.kpopstoreinusa.com/products/d-crunch-m0527-2nd-mini-album-random-ver,,,18.99,False,2022-11-14,kpopstoreinusa,,,,,False
ONE HUNDRED PERCENT RE: TRO (RANDOM VER.),https://www.kpopstoreinusa.com/products/one-hundred-percent-re-tro-random-ver,,,18.99,False,2022-11-14,kpopstoreinusa,,,,,False
14U 3RD SINGLE ALBUM - COMPASS,https://www.kpopstoreinusa.com/products/14u-3rd-single-album-compass,,,24.99,False,2022-11-14,kpopstoreinusa,,,,,False
SUPER M - KAI KEYRING,https://www.kpopstoreinusa.com/products/super-m-kai-keyring,,,18.99,False,2022-11-14,kpopstoreinusa,,,,,False
SUPER M - TAEYONG KEYRING,https://www.kpopstoreinusa.com/products/super-m-taeyong-keyring,,,18.99,False,2022-11-14,kpopstoreinusa,,,,,False
SUPER M - TEN KEYRING,https://www.kpopstoreinusa.com/products/super-m-ten-keyring,,,18.99,False,2022-11-14,kpopstoreinusa,,,,,False
위인더존 (WE IN THE ZONE) - 2nd mini album [weeee!],https://www.kpopstoreinusa.com/products/%EC%9C%84%EC%9D%B8%EB%8D%94%EC%A1%B4-we-in-the-zone-2nd-mini-album-weeee,,,16.99,False,2022-11-14,kpopstoreinusa,,,,,False
JUNG MIN - 2nd single [Why? 왜 그땐 몰랐을까],https://www.kpopstoreinusa.com/products/jung-min-2nd-single-why-%EC%99%9C-%EA%B7%B8%EB%95%90-%EB%AA%B0%EB%9E%90%EC%9D%84%EA%B9%8C,,,17.99,False,2022-11-14,kpopstoreinusa,,,,,False
뉴이스트 (Nu`est) - 7th mini album [The Table] KIT ALBUM,https://www.kpopstoreinusa.com/products/%EB%89%B4%EC%9D%B4%EC%8A%A4%ED%8A%B8-nu-est-7th-mini-album-the-table-kit-album,,,24.99,False,2022-11-14,kpopstoreinusa,,,,,False
KPOP CARD STICKER - JBJ,https://www.kpopstoreinusa.com/products/kpop-card-sticker-jbj,,,6.99,False,2022-11-14,kpopstoreinusa,,,,,False
KPOP CARD STICKER - EXO,https://www.kpopstoreinusa.com/products/kpop-card-sticker-exo,,,6.99,False,2022-11-14,kpopstoreinusa,,,,,False
KPOP CARD STICKER - 2PM,https://www.kpopstoreinusa.com/products/kpop-card-sticker-2pm,,,6.99,False,2022-11-14,kpopstoreinusa,,,,,False
TVXQ - MINI FAN LIGHT KEYRING,https://www.kpopstoreinusa.com/products/tvxq-mini-fan-light-keyring,,,22.99,False,2022-11-14,kpopstoreinusa,,,,,False
JEONG SEWOON - 3rd mini album [±0],https://www.kpopstoreinusa.com/products/jeong-sewoon-3rd-mini-album-0,,,17.99,False,2022-11-14,kpopstoreinusa,,,,,False
BTS – 花樣年華 THE NOTES (Spanish) Ver. - BTS,https://www.kpopstoreinusa.com/products/bts-%E8%8A%B1%E6%A8%A3%E5%B9%B4%E8%8F%AF-the-notes-spanish-ver,,,28.99,False,2022-11-14,kpopstoreinusa,,,,,False
[ BT21 ] BABY ACRYLIC WALL CLOCK - TATA,https://www.kpopstoreinusa.com/products/bt21-acrylic-keyring,,,59.99,False,2022-11-14,kpopstoreinusa,,,,,False
NCT 127 Jung Woo - SM OFFICIAL PUZZLE PACKAGE - jungwoo,https://www.kpopstoreinusa.com/products/nct-127-jung-woo-sm-official-puzzle-package-1,,,39.99,False,2022-11-14,kpopstoreinusa,,,,,False
[BT21] Badge Set (2pcs),https://www.kpopstoreinusa.com/products/bt21-badge-set-2pcs,,,15.99,False,2022-11-14,kpopstoreinusa,,,,,False
MY TEEN - 2nd mini album [F;UZZLE],https://www.kpopstoreinusa.com/products/my-teen-2nd-mini-album-f-uzzle,,,21.99,False,2022-11-14,kpopstoreinusa,,,,,False
Kwon Hyunbin (VIINI) - 1st mini album [DIMENSION],https://www.kpopstoreinusa.com/products/kwon-hyunbin-viini-1st-mini-album-dimension,,,19.99,False,2022-11-14,kpopstoreinusa,,,,,False
JBJ95 - 3rd mini album [SPARK] - Blue Version,https://www.kpopstoreinusa.com/products/jbj95-3rd-mini-album-spark,,,18.99,False,2022-11-14,kpopstoreinusa,,,,,False
GOT7 - GOTOON BABY FIGURE (NEVER EVER VER) - MARK,https://www.kpopstoreinusa.com/products/got7-gotoon-baby-figure-never-ever-ver,,,19.99,True,2022-11-14,kpopstoreinusa,,,,,False
BT21- Handkerchief : PRESS ver.,https://www.kpopstoreinusa.com/products/bt21-handkerchief-press-ver,,,16.99,False,2022-11-14,kpopstoreinusa,,,,,False
[BT21] OST Silver Mesh Watch,https://www.kpopstoreinusa.com/products/bt21-ost-silver-mesh-watch,,,69.99,False,2022-11-14,kpopstoreinusa,,,,,False
Yoon JiSung - Special album [Dear diary] KIHNO ALBUM,https://www.kpopstoreinusa.com/products/yoon-jisung-special-album-dear-diary-kihno-album,,,18.99,False,2022-11-14,kpopstoreinusa,,,,,False
KNK Official Poster < LONELY NIGHT >,https://www.kpopstoreinusa.com/products/knk-official-poster-lonely-night,,,10.99,False,2022-11-14,kpopstoreinusa,,,,,False
JANG BEOMJUNE - 3RD ALBUM,https://www.kpopstoreinusa.com/products/jang-beomjune-3rd-album-cd-booklet-photocard,,,18.99,False,2022-11-14,kpopstoreinusa,,,,,False
NU'EST W OFFICIAL LIGHT STICK,https://www.kpopstoreinusa.com/products/nuest-w-official-light-stick,,,47.99,False,2022-11-14,kpopstoreinusa,,,,,False
BTS - LOVE MY SELF OFFICIAL POUCH - BTS,https://www.kpopstoreinusa.com/products/bts-love-my-self-official-pouch,,,29.99,False,2022-11-14,kpopstoreinusa,,,,,False
BTS – (2018 BTS EXHIBITION O’LZ) KEYRING [LOGO VER.],https://www.kpopstoreinusa.com/products/bts-2018-bts-exhibition-o-lz-keyring-logo-ver,,,31.99,False,2022-11-14,kpopstoreinusa,,,,,False
BTS – (2018 BTS EXHIBITION O’LZ) PIN BADGE,https://www.kpopstoreinusa.com/products/bts-2018-bts-exhibition-o-lz-pin-badge-kpopstoreinusa,,,15.99,False,2022-11-14,kpopstoreinusa,,,,,False
MONSTA X - BROOCH - 2018 MONSTA X WORLD TOUR OFFICIAL MERCH,https://www.kpopstoreinusa.com/products/monsta-x-brooch-2018-monsta-x-world-tour-official-merch,,,40.99,False,2022-11-14,kpopstoreinusa,,,,,False
N.FLYING -  The real,https://www.kpopstoreinusa.com/products/n-flying-the-real,,,19.99,False,2022-11-14,kpopstoreinusa,,,,,False
SAN.E - Season of Suffer : 3rd mini album,https://www.kpopstoreinusa.com/products/san-e-season-of-suffer-3rd-mini-album,,,14.99,False,2022-11-14,kpopstoreinusa,,,,,False
Mad Clown - LOVE IS A DOG FROM HELL 4TH MINI ALBUM,https://www.kpopstoreinusa.com/products/mad-clown-love-is-a-dog-from-hell-4th-mini-album,,,16.99,False,2022-11-14,kpopstoreinusa,,,,,False
SWINGS - Upgrade III,https://www.kpopstoreinusa.com/products/swings-upgrade-iii,,,16.99,False,2022-11-14,kpopstoreinusa,,,,,False
Reddy - Telescope,https://www.kpopstoreinusa.com/products/reddy-telescope,,,18.99,False,2022-11-14,kpopstoreinusa,,,,,False
SAN.E - THE BOY WHO CRIED WOLF: 1ST ALBUM,https://www.kpopstoreinusa.com/products/san-e-the-boy-who-cried-wolf-1st-album-cd-booklet,,,15.99,False,2022-11-14,kpopstoreinusa,,,,,False
JBJ95 [HOME] 1ST MINI ALBUM,https://www.kpopstoreinusa.com/products/jbj95-home-1st-mini-album-cd-booklet-photocard,,,19.99,False,2022-11-14,kpopstoreinusa,,,,,False
KIM SUNG KYU [10 STORIES] 1ST ALBUM NORMAL VER.,https://www.kpopstoreinusa.com/products/kim-sung-kyu-10-stories-1st-album-normal-ver,,,25.99,False,2022-11-14,kpopstoreinusa,,,,,False
INFINITE - REALITY 5TH MINI ALBUM,https://www.kpopstoreinusa.com/products/infinite-reality-5th-mini-album,,,16.99,False,2022-11-14,kpopstoreinusa,,,,,False
KIM SUNG KYU [10 STORIES] limited edition - INFINITE,https://www.kpopstoreinusa.com/products/kim-sung-kyu-10-stories-limited-edition,,,45.99,False,2022-11-14,kpopstoreinusa,,,,,False
KIM SUNG KYU 1ST SOLO CONCERT LIVE [Shine],https://www.kpopstoreinusa.com/products/kim-sung-kyu-1st-solo-concert-live-shine,,,25.99,False,2022-11-14,kpopstoreinusa,,,,,False
HOYA SHOWER- 1ST MINI ALBUM,https://www.kpopstoreinusa.com/products/hoya-shower-1st-mini-album,,,16.99,False,2022-11-14,kpopstoreinusa,,,,,False
YOON JI SUNG - [Aside] [傍(방)+白(백) Ver] (CD+BOOKLET+PHOTOCARD),https://www.kpopstoreinusa.com/products/yoon-ji-sung-aside-%E5%82%8D%EB%B0%A9-%E7%99%BD%EB%B0%B1-ver-cd-booklet-photocard,,,16.99,False,2022-11-14,kpopstoreinusa,,,,,False
BTS – 花樣年華 THE NOTES 1 K (Japanese Ver),https://www.kpopstoreinusa.com/products/bts-%E8%8A%B1%E6%A8%A3%E5%B9%B4%E8%8F%AF-the-notes-1-k-japanese-ver,,,29.99,False,2022-11-14,kpopstoreinusa,,,,,False
KRIESHA CHU - DREAM OF PARADISE 1st Single,https://www.kpopstoreinusa.com/products/kriesha-chu-dream-of-paradise-1st-single,,,16.99,False,2022-11-14,kpopstoreinusa,,,,,False
BEATWIN  - 2ND MINI ALBUM  [ COME TO ME ],https://www.kpopstoreinusa.com/products/beatwin-2nd-mini-album-come-to-me,,,16.99,False,2022-11-14,kpopstoreinusa,,,,,False
TEEN TOP - RED POINT (CHIC Ver.),https://www.kpopstoreinusa.com/products/teen-top-red-point-chic-ver,,,18.99,False,2022-11-14,kpopstoreinusa,,,,,False
CN BLUE [ COME TOGETHER LIVE PACKAGE ] - CN BLUE,https://www.kpopstoreinusa.com/products/cn-blue-come-together-live-package,,,50.99,False,2022-11-14,kpopstoreinusa,,,,,False
"JUNGYONGHWA ; ""DO DISTURB"" SPECIAL VER.",https://www.kpopstoreinusa.com/products/jungyonghwa-do-disturb-special-ver,,,16.99,False,2022-11-14,kpopstoreinusa,,,,,False
JANG WOO YOUNG.2PM - WHEN BROKE UP - 2PM,https://www.kpopstoreinusa.com/products/jang-woo-young-2pm-when-broke-up,,,14.99,False,2022-11-14,kpopstoreinusa,,,,,False
LAY - 2ND ALBUM [ SHEEP ] - Album ( No poster ),https://www.kpopstoreinusa.com/products/lay-2nd-album-sheep,,,32.99,False,2022-11-14,kpopstoreinusa,,,,,False
[ BTS ] 방탄소년단 - 화양연화 LOVE IN THE MOOD PT.1 [3rd mini album] - Pink ver. ( no poster ),https://www.kpopstoreinusa.com/products/bts-%EB%B0%A9%ED%83%84%EC%86%8C%EB%85%84%EB%8B%A8-%ED%99%94%EC%96%91%EC%97%B0%ED%99%94-love-in-the-mood-pt-1-3rd-mini-album,,,18.99,False,2022-11-14,kpopstoreinusa,,,,,False
방탄소년단 (BTS) - LOVE IN THE MOOD PT.2 - Blue Version,https://www.kpopstoreinusa.com/products/%EB%B0%A9%ED%83%84%EC%86%8C%EB%85%84%EB%8B%A8-bts-love-in-the-mood-pt-2,,,19.99,False,2022-11-14,kpopstoreinusa,,,,,False
TWICE - 8th mini album [Feel Special] random ver,https://www.kpopstoreinusa.com/products/twice-8th-mini-album-feel-special-random-ver,,,24.99,False,2022-11-14,kpopstoreinusa,,,,,False
LOONA 2022 SEASON’S GREETINGS,https://www.kpopstoreinusa.com/products/loona-2022-season-s-greetings,,,69.99,False,2022-11-14,kpopstoreinusa,,,,,False
레드벨벳 (Red Velvet) - [‘‘The ReVe Festival’ Finale’] (Finale Ver.),https://www.kpopstoreinusa.com/products/%EB%A0%88%EB%93%9C%EB%B2%A8%EB%B2%B3-red-velvet-the-reve-festival-finale-finale-ver,,,29.99,False,2022-11-14,kpopstoreinusa,,,,,False
에스파(aespa) - 미니1집 [Savage] (Hallucination Ver.),https://www.kpopstoreinusa.com/products/%EC%97%90%EC%8A%A4%ED%8C%8Caespa-%EB%AF%B8%EB%8B%881%EC%A7%91-savage-hallucination-ver,,,26.99,False,2022-11-14,kpopstoreinusa,,,,,False
TWICE [Formula of Love] Monograph,https://www.kpopstoreinusa.com/products/twice-formula-of-love-monograph,,,45.99,True,2022-11-14,kpopstoreinusa,,,,,False
블랙핑크 (BLACKPINK) - 2021 [THE SHOW] DVD,https://www.kpopstoreinusa.com/products/%EB%B8%94%EB%9E%99%ED%95%91%ED%81%AC-blackpink-2021-the-show-dvd,,,54.99,True,2022-11-14,kpopstoreinusa,,,,,False
ITZY - The 1st Album [CRAZY IN LOVE] - RANDOM VER.,https://www.kpopstoreinusa.com/products/itzy-%EC%9E%88%EC%A7%80-the-1st-album-crazy-in-love-random-ver,,,24.99,False,2022-11-14,kpopstoreinusa,,,,,False
"TWICE - THE 1st Album "" TWICETAGRAM"" - Yellow ver.",https://www.kpopstoreinusa.com/products/twice-the-1st-album-twicetagram,,,22.99,False,2022-11-14,kpopstoreinusa,,,,,False
TWICE - 2022 SEASON'S GREETINGS - LETTERS TO YOU,https://www.kpopstoreinusa.com/products/%ED%8A%B8%EC%99%80%EC%9D%B4%EC%8A%A4-twice-2022-seasons-greetings-letters-to-you,,,49.99,False,2022-11-14,kpopstoreinusa,,,,,False
에스파(aespa) - 미니1집 [Savage] (SYNK DIVE Ver.),https://www.kpopstoreinusa.com/products/%EC%97%90%EC%8A%A4%ED%8C%8Caespa-%EB%AF%B8%EB%8B%881%EC%A7%91-savage-synk-dive-ver,,,23.99,False,2022-11-14,kpopstoreinusa,,,,,False
ITZY - CHECKMATE [LIMITED VER.],https://www.kpopstoreinusa.com/products/itzy-%EC%9E%88%EC%A7%80-checkmate-standard-edition-limited-ver-postcard-set-special-photocard-folded-poster,,,19.99,False,2022-11-14,kpopstoreinusa,,,,,False
ITZY - GUESS WHO [LIMITED EDITION],https://www.kpopstoreinusa.com/products/itzy-%EC%9E%88%EC%A7%80-guess-who-limited-edition,,,37.99,True,2022-11-14,kpopstoreinusa,,,,,False
